nome,renda,idade,etnia,sexo,casapropria,outrasrendas,estadocivil,escolaridade
"Zuraara, al-Latif",3391.6413071142597,55.56246495858411,0,0,1,1,1,2
"Michael, Wolfchief",3143.500646186347,43.31613609924205,1,0,1,0,1,1
"Akanimoh, Mack",4638.942113950994,29.301490006951777,0,0,0,0,1,2
"Asad, al-Samra",3105.9623726506015,38.91357038812999,0,0,1,1,0,0
"Chelsea, Cannalte",1998.0704183297753,29.292621412846398,0,1,0,0,1,0
"Jaron, Batrez",3108.829576608519,40.093152711777186,0,0,1,0,1,1
"Andrew, Biga",4332.35336973608,32.4783787555839,1,0,1,0,1,2
"Marlana, Lewis Wallace",4059.494086190048,22.05316239362698,0,1,0,0,1,2
"Sujeina, Casillas Garcia",2936.322392277563,48.77380945651217,0,1,1,1,1,2
"Anna, Garcia",4338.746988402049,44.271897051966754,0,1,1,0,0,2
"Ashley, Crumley",3751.2833386105317,43.311753057897285,1,1,0,0,1,2
"Soren, Barrett",3577.872653766771,62.498695030590596,1,0,1,0,0,2
"Tuan, Kelly",3885.7298854672654,34.156267101694425,1,0,1,0,1,2
"Leovardo, Ojeda",4269.757309254393,20.409388248758443,0,0,0,1,1,2
"Alyssa, Henkels",2060.3227559255083,27.242425366431757,1,1,0,1,0,1
"Bryce, Salem",3583.0331802189867,51.52720209133894,0,0,1,0,1,2
"Celeste, Epigat",3788.5332215741823,37.37475718969008,0,1,0,0,1,3
"Trevas, Sufi",3527.129649506686,60.54118201500154,1,0,0,1,0,1
"Emily, Lesser",2446.5195564503847,63.43887037032833,0,1,0,1,0,0
"Tahleel, Williams",3386.931145447902,35.30755299873417,1,0,0,0,0,1
"Oh, Misa",4137.687881058261,47.5733322954869,1,1,0,0,1,1
"Anna, Vazquez",3702.76601644643,45.72612959325199,1,1,0,0,1,3
"Jalaal, el-Ahsan",3273.7192484211546,46.14018473589728,1,0,1,0,0,2
"Tyus, Ogunremi",4437.605098675917,50.2334258165514,1,0,1,0,1,2
"Marcus, Bonser",3410.445338936369,33.421266752784774,0,0,1,0,1,2
"Nikki, Steffes",4195.213417060756,58.13144916681617,0,1,1,0,1,2
"Dollar, Alvarez",4422.218689740936,39.61362380216593,1,0,1,0,0,1
"Aaron, Scurlock",5078.600533575058,40.820112545464916,0,0,1,0,1,2
"Jasmine, Gardner",2457.1990340358757,35.52698015003365,1,1,0,0,0,1
"Eric, Lavie",3410.905928211735,48.67791446584659,1,0,1,1,0,1
"Jaarallah, el-Naqvi",3092.782613669867,27.584988963397166,1,0,1,0,1,1
"Elle, Mason",2719.8966688063915,59.729625829439364,0,1,0,0,0,3
"Humaid, el-Reza",3649.1229227179597,29.928616071328793,0,0,0,1,1,1
"Nicholas, Witteborg",4811.503959337106,46.30238121103976,0,0,0,0,0,3
"Alex, Martinez",4077.779200071525,30.62583908265351,0,0,0,0,1,2
"Faai Z, el-Khalili",4020.3322554124434,29.233575186877573,1,0,0,0,1,3
"Sean, Sedlmayr",4631.267173640854,29.807536155922865,0,0,0,0,0,3
"Avery, Jesse",4668.2496351989475,41.63193490463466,0,0,1,1,1,2
"Edward, Arguello",3347.0885325696972,30.082361540844996,0,0,0,0,0,1
"Claudia, Stevens",3248.014572846216,34.60150191465596,1,1,0,0,1,0
"Shyanne, Cly",3516.4341096644125,30.40982909681739,1,1,0,0,0,1
"Jeelaan, al-Shah",1945.5730194553598,40.45412327810733,0,1,0,0,0,1
"Haajara, al-Mohamed",4004.664499561852,45.82673373245535,1,1,0,0,1,0
"Tyeshia, Tillmon",2294.9958347322627,31.42724354635295,1,1,1,0,1,1
"Benjamin, Moore III",3119.296464892095,30.7114190811429,1,0,0,0,1,0
"Bryton, Guth",5280.743389993961,52.291177449773684,0,0,1,1,1,0
"Ameena, al-Ishmael",4407.442479672427,38.40750951879608,0,1,0,1,1,2
"Aasim, al-Amin",4872.426743397109,49.82381858293457,1,0,1,0,1,3
"Jannelly, Cordero",3294.4126683443947,31.793101578431664,1,1,0,0,1,2
"Danielle, Summers",4075.7180535276398,33.91972151774496,0,1,0,0,1,2
"Rashode, Cole",3257.2853625500684,26.653794614232325,0,0,1,0,1,3
"Aaron, Bell",4762.3517014116205,65.33507372857979,0,0,1,0,1,1
"Rajohn, Costley",4962.056551729843,31.60959850848138,1,0,1,1,1,1
"Betsaida, Lucero",2178.0176154504575,26.49521169661181,1,1,0,0,0,2
"Saaliha, al-Mir",2881.652892688059,22.332487001768612,1,1,1,1,1,2
"Hamda, el-Jalali",4016.412268987956,45.73467636302354,1,1,0,0,1,2
"Ashlee, Tran",3759.1309906483334,47.86197858861573,1,1,0,0,0,0
"Saleem, al-Usman",2969.3212227090235,38.34376736701671,0,0,0,1,0,1
"Jonathan, Brewton",4278.835837743198,30.4607195869821,0,0,1,0,0,3
"Alejandro, Herrera",3267.6218771262875,44.616446439877336,0,0,1,1,0,2
"Gianny, Banks",2269.210675868082,24.34607270731171,0,1,0,0,1,3
"Cheno, Aguda",4901.7479232866845,40.080580447980715,0,0,0,0,1,2
"Daniel, Tenorio",2927.6473569337772,37.68630260388582,1,0,1,1,0,1
"Genai, Ritman",2897.5208975584455,24.20583637631186,0,1,1,0,0,1
"Stormi, Hall",3921.0511636952906,19.450179270368196,0,1,0,0,0,2
"Migdaly, Tafoya",4428.739463485346,41.60005413100695,1,1,0,0,1,3
"Iesha, Rose",4624.766598313094,42.95672365571927,0,1,0,0,1,3
"Garret, Mayer",3101.738222935152,50.29500043597939,1,0,1,0,0,2
"Jonathan, Grey",3805.541007637425,57.07299844482241,0,0,0,0,1,3
"Sonja, Martinez",3109.9346214590396,49.82035333182678,0,1,0,0,0,2
"Borin, Nguyen",4412.168899985321,41.05929129907956,0,0,0,0,1,1
"Davy, Cho",5123.664989531786,27.65325843680393,0,0,0,0,0,2
"Sabriya, Yankana",3282.920358484248,43.85690588969568,0,1,1,0,0,3
"Weston, Holland",5294.084610617833,55.74456949542905,1,0,1,0,0,1
"Najeeb, al-Sadiq",4496.6366591748665,26.22520075394396,0,0,1,0,1,1
"Jeremy, Cloud",1860.9710394775846,24.407299858714953,1,0,1,0,0,1
"Rajab, el-Kalil",3914.162184367455,46.01899484698536,0,0,1,1,1,3
"Jonny, Abeyta",3004.503725140017,45.92570682503315,0,1,0,0,0,0
"John, Kuhn",2924.402414091849,55.05935585459566,0,0,1,1,1,2
"Orlando, Grimaldo-Casados",3260.2032564241567,28.94003790106127,0,0,0,0,1,2
"Daniel, Singh",4343.524347389788,39.77382682898383,1,0,0,0,1,0
"Aram, Abraham",4515.285211969772,32.982951667565295,0,1,0,0,1,1
"Waseef, al-Asmar",3224.2460751905746,36.775031451892026,1,0,1,1,1,2
"Jacob, Sandoval",4528.459223781889,63.11600726680874,0,0,0,0,1,3
"Jose, Russell-Gonzales",3607.729431848029,32.170149931812944,0,0,1,1,0,1
"Sireen, el-Kalil",3837.9738345569026,19.24603319633752,1,1,0,1,0,2
"Branley, Hernandez",4851.772001506255,60.061768366008835,0,0,0,0,1,2
"Laaiqa, al-Hashim",3706.6660281624795,30.6986472129499,0,1,0,0,1,2
"Kara, Ross",2763.35115755101,50.998359670615244,1,1,0,0,1,2
"Tazz, Hess",3691.163962958075,18.596250587143004,0,0,1,0,1,2
"Sabrina, Esterbrook-Johnson",2421.334426965791,33.08751715275862,1,1,0,0,1,1
"Amanda, Sengdara",4489.966215712887,30.296244486651418,0,1,1,0,1,2
"Lesley, Garcia",1360.5537928574258,34.266192158274116,1,1,0,1,0,2
"Jalyn, Valles",4153.6782265491875,43.01583407861296,0,1,0,0,0,2
"Kristen, Stwalley",3678.525795022284,55.725027393231954,1,1,1,0,1,1
"Mahmooda, el-Karim",3173.31933946764,30.779932094661074,1,1,1,0,1,0
"Joshua, Maydew",4398.950156361006,46.38017131674609,1,0,0,1,1,3
"Raeven, Nakai",4460.21318542418,23.30665577838346,0,1,0,0,1,2
"Elizabeth, Conradson",3845.981475116439,52.7883003196156,1,1,1,0,0,0
"Toni, Lovett",4034.5104724850294,26.01768713545634,1,1,0,0,1,2
"Keyshon, Grindle",4324.738569079227,52.74594442972918,0,0,1,1,1,1
"Joseph, Davis",3324.141263735622,48.751890120833146,0,0,1,0,0,1
"Sir'Renio, Lenahan",2974.8812385545466,45.26127609744111,1,0,1,0,1,2
"Morgan, Gordon",3609.1561855647046,59.468740201080486,0,1,1,0,1,2
"Shaolin, Franklin",2783.9500507065763,32.083092007987446,0,1,0,0,1,1
"Hameeda, el-Rasul",2378.251917037133,59.42348320318969,1,1,0,1,0,2
"William, Kim",4380.8174766862085,43.28125970262061,0,0,1,1,1,2
"Clinton, Ladeira",4688.097300240957,48.716543954603885,0,0,0,1,1,2
"David, Dacuba",2689.1938629869023,20.875684999995897,1,0,0,0,0,1
"Khaalida, al-Abu",2777.2339870867595,52.99290124830086,1,1,1,1,0,2
"Jonathan, Rios",2058.2762727160007,46.584304038191505,0,0,0,0,1,3
"Abigail, Quinones-Nunez",2147.92925700936,18.23686921503395,0,1,0,0,0,1
"Abdul Majeed, al-Huq",2941.799604193444,21.17643481084177,1,0,0,0,0,1
"Taqi, al-Ghazal",4781.820662648331,60.41718455706387,0,0,1,0,1,3
"Jacky, Beerman",2371.1994166778836,52.78590214946064,1,1,0,0,0,2
"Richard, Miller",3355.9529406743122,36.46310876438312,0,0,1,0,1,3
"Denzel, Duran",5244.466871909148,53.57222367638731,0,0,1,0,0,2
"Omar, Montoya",3385.720577583217,43.34187115153305,0,0,1,0,1,2
"Sean, Flores Moreno",2373.4962389519014,27.702806603940015,1,0,0,0,0,3
"Destiny, Coca",2952.2774305225257,30.2260584163689,1,1,0,0,1,1
"Garrett, Hepperlen",3970.1547219600534,56.40124271372618,0,0,1,1,1,3
"Orion, Billie",4672.369835992308,18.099746773950756,0,0,0,0,0,1
"Tyler, Torres",3205.862246287863,31.906170530723713,0,0,0,1,0,2
"Esmeralda, Valdez",3775.598497201269,35.522657503527284,1,1,1,0,1,2
"Jafar, al-Ismail",3107.108001967524,19.532284362196467,1,0,0,1,1,2
"Destinee, Okubo",3369.217924733367,19.275831375271082,0,1,1,1,1,3
"Grant, Moore",4683.35121932808,20.84805243296255,1,0,1,0,0,3
"Margaret, Taylor",3671.328143172507,48.78539674997321,0,1,0,0,1,3
"Otis, Stucking",4389.3484682013295,31.750065118106523,0,0,1,1,1,3
"Jermaine, Martin",4569.714216233726,18.35686645191163,0,0,1,0,0,2
"Jacob, Gonzales",4811.198233986573,51.23823722948153,1,0,1,0,0,2
"Carlos, Mascarenas",3732.0970547362194,51.51903773011272,0,0,0,0,1,2
"Brelen, Lininger",3286.901780126863,26.768432694674537,0,0,1,0,1,3
"Benjamin, Thompson",4245.725732598392,58.083880967072936,0,0,1,0,0,2
"Taaha, al-Hammad",4206.155266858781,30.905300209548777,0,0,1,1,0,2
"Charles, Banister",2196.065692280421,37.26265528587054,1,0,1,0,0,2
"Aqeel, el-Bangura",2923.082959772316,45.80618173722693,0,0,1,0,1,3
"Ivan, Murphy",3829.789476027889,38.62340138354688,1,0,0,1,1,3
"Colin, Garberson",3902.213438570663,28.1752629761753,1,0,0,0,0,1
"Yejoon Kevin, Hornbuckle",2236.7270862764367,50.878363116747344,1,0,0,0,1,2
"Francisco, Robles Talavera",5158.754567404485,30.99432697418771,0,0,0,1,0,3
"Shaahida, el-Hasan",3544.8153943684106,54.81903630151801,0,1,0,1,1,2
"Daniel, Schroeder",4055.556276158227,25.709514086448685,1,0,1,0,1,2
"Alonso, Florez",4128.235894531752,55.83357717320953,0,0,0,1,1,3
"Abyad, al-Muhammed",4673.535849478972,32.36035247633128,0,0,1,1,1,2
"Shaila, Berry",3113.2444624491154,46.32731937705131,1,1,1,0,0,2
"Michael, Dodd",3472.33573861393,36.336889032750484,1,0,1,0,1,3
"Amaani, al-Hanif",2051.078216006511,18.589262577705085,1,1,0,0,0,2
"Asad, al-Hamidi",3479.3395873783775,39.01225625255759,0,0,0,1,0,3
"Joseph, Harper",2574.213644586104,48.17499551266949,1,0,1,0,1,1
"Jasmine, Kim",3800.5624145676966,48.55501667045345,0,1,1,0,1,1
"Josue, Cholas",4646.0314711936335,30.714516736213582,0,0,1,1,0,2
"Anastasia, Lungu",3662.4804772586367,57.18188405684223,0,1,1,0,1,0
"Mikayla, Bolyard",3505.423423482988,45.80856278859646,0,1,1,0,0,2
"Adrian, Garcia",4200.410810444869,33.1801510773466,0,0,0,1,1,1
"Shaheer, al-Haider",4528.31117406808,49.512890872424094,1,0,1,0,1,2
"Allen, Gonzalez",4128.381194589232,31.23566068714175,1,0,1,0,1,3
"Melissa, Correa",2568.220176138263,32.36299369755481,0,1,0,0,1,1
"Shaide, Perkins",3441.0736848478564,52.15420645638088,1,1,0,0,0,0
"Faith, Ornes",1866.9712649943556,22.862986456763814,1,1,0,0,0,2
"Jehan, Yang",4578.256137111797,40.21049346222757,0,1,1,1,1,1
"Jason, Yarbrough-Montoya",3669.7159444122526,40.911835381594024,0,0,1,0,1,2
"Joseph, Macneilly",3333.6172697122292,55.541394751857155,1,0,1,0,1,3
"William, Nguyen",4025.126747913859,49.80644638117245,1,0,1,1,0,0
"Joseph, Hamilton",3445.6859224967448,21.692281590687948,0,0,0,0,1,3
"Tatyanna, English",4679.7626315296375,40.902851063399126,1,1,0,1,0,1
"Eulysa, Kiyota",1849.2512609748005,36.031453798337346,1,1,0,0,0,2
"Tuyet, Do",2084.7103728301536,47.19997749912427,1,1,0,0,0,1
"Anthony, Xiong",4282.39341180211,26.54753474226728,0,0,0,0,1,2
"Ernesto, Silva",3739.9465545263133,31.013477849287945,0,0,0,0,1,1
"Sheikhnoor, Mcwilliams",4937.875336532674,49.73767635502118,0,0,0,1,1,2
"Bethany, Sharkey",2091.147829812852,33.44533583628127,1,1,0,1,0,1
"Jalyn, Glasco",3158.7848049150207,39.8116820861887,0,0,1,0,1,0
"Horis, Gonzalez",4408.203082240947,41.07594305950896,0,0,1,0,1,2
"Seth, Huang",2116.8187200958146,37.366676822603566,0,0,1,0,0,1
"Keisha, Baumann",3495.1212717685526,29.116716686032927,1,1,0,0,1,2
"Daniel, Show",2156.7947689542216,38.10168346485348,1,0,1,0,0,2
"Aijah, White",2784.025956284893,19.318405913812526,1,1,0,0,1,2
"Ronald, Mcclanahan-Saenz",4015.277448000248,21.855359451872367,0,0,0,0,1,1
"Joseph, Loesch",4023.2913780284753,30.046166161333048,1,0,1,0,1,3
"Isaac, Underwood",2466.380007852067,49.32612979621966,1,0,0,0,0,1
"Selamawit, Smith",3384.413912051585,45.25228055390581,1,1,0,0,0,1
"Evan, Han",3304.5296596401386,37.87027730703576,0,0,1,0,1,1
"Ramona, Roque-Alvarez",4255.306258021377,39.42168614660374,0,1,1,0,1,2
"Aimee, Endo",3804.056496847831,39.361166179142664,1,1,0,0,1,3
"Raaniya, al-Akel",2976.147757128815,28.450476312641513,0,1,0,0,0,1
"Sarah, Mcfalls-Brothers",1769.454296338889,37.567029963889,1,1,0,1,0,2
"Deion'Dre, Dwyer",3693.4317395559056,30.340257807591165,0,0,1,1,0,2
"Damian, Aguirre",3996.85227760085,52.5158088648662,0,0,1,0,0,3
"Mohammad, Larsen",4823.091111482632,34.26531671803098,1,0,1,0,1,2
"Geoffrey, Roberts",3803.236890276695,52.06669356895134,0,0,0,0,1,2
"An Hoa, Gaonkar",4491.013756608232,32.34455401505261,0,0,0,0,0,3
"Konnor, Hale-Eley",3751.554616753357,38.59975942199941,1,0,0,0,1,3
"Antonio, Cave",3652.0288322373526,41.33464384126435,1,0,0,0,0,3
"Whitney, Patch",3389.443180326918,41.38546398727036,1,1,0,0,0,0
"Kaitlyn, Guzman-Brito",2386.7433152217523,21.172815783875336,1,1,0,0,1,1
"Marissa, Bandy",3177.003923645629,39.93582570079387,1,1,1,0,0,2
"Manuel, Marstrand",4554.906749895362,32.52972089929996,0,0,1,0,1,2
"Afaaf, el-Moussa",3854.0951011741686,54.644302131870056,0,1,1,0,1,2
"Shelli, Martinez",4410.959745888463,47.108360168150895,0,1,0,0,1,2
"De'Tuan, Broadway",4702.711010044143,28.016448262019747,0,0,1,0,1,2
"Madeline, Bremner",2932.1107840565746,36.804069484731926,0,1,0,0,1,2
"Lydia, Jaramillo",1677.510554632826,35.84665770258906,1,1,0,0,0,1
"Jade, Capolungo",4845.469758302985,19.99449884868543,0,1,1,0,0,3
"Andrew, Xiong",3578.9190516094536,57.180818146577664,1,0,1,0,1,3
"Marina, Trost",3330.4983531265607,36.98008034401763,0,1,0,0,1,2
"John, Escobar",5013.738310766537,54.39503402725706,0,0,0,1,0,2
"Jacqueline, Cunningham",2685.643522640129,38.985354478623904,1,1,1,0,1,2
"Shayla, Perez-Gonzalez",3513.002920309531,34.63540763125719,1,1,0,0,0,1
"Elijah, Rosling",4261.313577720635,36.59497795454823,0,0,1,0,0,2
"Anthony, Mcclure",4420.865463275804,43.792603637039306,0,0,1,1,1,3
"Janis, Kearns",4404.104934977384,57.49037182460571,0,1,1,0,1,3
"Ye, Singh",2768.237539603742,43.6118859144426,1,1,0,0,0,2
"Abdur Rahmaan, al-Hafeez",2975.506863498191,45.4312348109636,1,0,0,0,1,0
"Tiffanie, Enhbold",3537.940677753646,36.13892201796083,0,1,0,1,0,2
"Ihaab, al-Zahra",3785.536876800283,43.43257536240318,0,0,1,0,0,2
"Nigel, Palomo",2980.1462816019416,35.6977154832737,0,0,0,1,1,1
"Preston, Toovey",1944.5333971000357,29.610961272336546,1,0,0,1,1,1
"Nicholas, Foster",4633.403400439338,53.20249853003005,0,0,1,0,1,1
"Anthony, Smith",3394.610084590304,27.272138639156562,0,0,1,1,1,2
"Alyssa, Mitchell",3425.722730122393,26.879111389036325,1,1,0,0,0,2
"Eddie, Mata De Leon",3796.6156035916138,56.29359839509586,0,0,1,0,1,1
"Courtney, Mctee",1956.1809308293193,49.55165776146179,0,1,0,0,0,2
"Libby, Kostoff",2471.495970679426,38.48821832141334,1,1,1,0,0,2
"Hannah, Ahmed Naji",2412.5344096629997,41.154230165691544,1,1,0,1,0,1
"Amy, Holguin",3638.817582538231,34.67486693483999,1,1,0,0,0,0
"Deante, Shuler",3409.411172144985,46.620991264338926,0,0,1,1,0,2
"Donovan, Dove",2983.184733319301,43.521822630561054,0,0,0,0,1,2
"Tanner, O'Shea",4539.15463432152,61.72376526894561,0,0,0,0,1,2
"Aubrey, Sarow",1949.0387565910557,53.69506964160816,0,1,0,1,1,1
"Xengsu, Ng",3304.3212352567634,46.409014201433095,1,0,1,0,1,1
"Y, Van",1593.4219740177048,40.77617356900991,1,1,1,0,0,0
"Jose, Lopez",4134.245720615982,28.879105727491424,0,0,1,0,1,3
"Khadijah, Holmes",2483.6082223350018,45.18271167774885,1,1,0,0,0,0
"Kyle, Laubhan",2550.6949356030714,30.458675207744452,0,0,0,0,0,2
"Maninder, Krumland",4719.043215547143,50.07619345269272,0,0,1,0,1,2
"Kaine, Reiners",3190.2219988384495,33.74094563937618,0,0,0,0,0,3
"Jarred, Sasser",3407.9593634287376,50.89714762395498,0,0,1,0,1,1
"Pa Ying, Walter",2838.9431530190063,26.717514765299843,1,1,0,0,1,1
"Katie, Edgar",3733.5602865679903,43.31916952841465,1,1,1,1,0,2
"Kayla, Keene",3473.5779061374815,32.50588957308492,0,1,1,1,0,1
"Haatim, al-Saber",2200.0911920336976,50.700942391292486,0,0,0,0,1,2
"Joshua, Brandon",4727.75022719812,42.262118644224905,0,0,1,1,0,3
"Brittanyclaire, Tarr",2546.6654782407363,28.01684651245026,1,1,0,0,1,3
"Masood, el-Khalaf",2276.8243552970794,35.07368250625661,0,0,0,0,0,1
"Roman, Latham",2929.312699728019,46.97495470544108,1,0,1,0,0,2
"Jessica, Smith",3109.230620661884,20.193008738422915,1,1,0,0,0,2
"Darrel, Jarolimek",2965.312819052463,44.31235163554652,0,0,0,0,0,2
"Fareed, al-Abdullah",3144.278492471705,50.61070631237726,0,0,1,1,0,2
"Jaelyn, Kuebler",3947.601244004228,23.05087501483214,1,1,0,0,0,3
"Naazil, el-Hamed",4279.434622005752,54.537471466501344,1,0,1,0,1,2
"Baaqir, al-Farooqui",3530.881404688057,48.041243823502555,0,0,1,0,1,1
"Annie, Mangisel",4711.34497442431,40.818876978018345,1,1,1,0,1,0
"Hilmi, al-Neman",3255.5011415285367,42.6510680535013,0,0,1,0,0,1
"Brooklyn, Evans",4263.4475578771935,43.29714462116611,1,1,0,1,0,2
"Airana, Ali",4758.331170155885,63.864647439127985,0,1,1,0,1,2
"Vanessa, Ferman",2927.153461673175,34.60439825002376,0,1,0,0,1,2
"Devon, Yellowhorse",4324.170789192829,54.34630598306638,0,0,1,0,0,0
"Sean, Wei",4356.619970346098,44.31529756456217,1,0,0,0,1,2
"Ryan, Huang",3428.3765466636523,26.731543478058978,0,0,1,1,1,3
"Luke, Gustafson",1758.8653528416532,32.85905551546635,0,0,0,0,0,2
"Cole, Fuson",3410.414597504357,43.49626301949899,1,0,0,0,1,3
"Amru, el-Sulaiman",1988.1435664365038,47.33789727187438,1,0,0,0,0,1
"Ghaali, al-Yassin",3815.737020152458,50.96514073219475,1,0,1,0,1,2
"Jordan, Hentges",3250.3560521550153,24.567600328994217,0,0,1,0,1,2
"Unais, el-Din",4281.835414025554,45.826164676788814,1,0,1,1,0,3
"Miguel, Sanchez",4209.344034950211,53.93067027444179,0,0,0,0,1,2
"Paxton, Moua",3427.334082915794,24.12079538943033,0,0,0,0,1,1
"Reed, Benson",4754.144829339741,43.3556028201958,0,0,1,1,1,3
"Zackariah, Caceres",3385.7132962142737,18.933736636303365,1,0,0,0,0,1
"Hanoona, el-Salem",2195.383881424751,21.132422482594848,1,1,1,0,1,1
"Steven, Bernal",3863.710094372287,40.073095221407954,0,0,1,0,1,2
"Emily, Pyakuryal",5120.610612332146,21.64140091828212,1,1,1,0,0,3
"Morgan, Kilcrease",4067.992936424332,28.267351859701904,0,1,0,1,1,0
"Jordan, Barraza",2504.176078538655,49.38715444733902,0,0,0,0,0,2
"Sydney, Grimes",2581.99813928548,32.52081873320339,0,1,0,0,0,1
"Waheed, Laouar",2354.0323712537233,52.071381790816304,1,0,1,0,1,1
"Troy, Toppett",4356.386807416389,62.278279623472955,0,0,1,0,1,2
"Kree, Rodriguez",3582.8113877567184,44.9984194591989,1,1,0,1,1,2
"Sierra, Youngblood",3228.783562345723,28.450263286650735,0,1,0,1,0,2
"Kelcee, Stewart",2549.245252708252,44.2217529852924,0,1,1,0,1,1
"Yushia, Rogers",3962.1039435555463,33.76924041122681,1,1,1,0,1,2
"Jeremy, Richardson",3412.532929350048,34.87467422292744,0,0,0,0,0,2
"Juan, Trujillo",4061.546014285545,35.429345138488145,1,0,0,0,0,2
"Felipe, Benoist",4326.907023713149,53.347270464305815,0,0,1,0,1,2
"Alexander, Mason",4642.000665539137,48.54767467323764,1,0,1,1,0,1
"Josephine, Cornelius",3875.6795438239496,41.14465203720516,1,1,1,0,1,2
"Elizabeth, Darity",3370.6709700549877,49.12021663842876,1,1,0,1,1,2
"Taylor, Diaz",3443.0460458236766,22.463049692314307,0,1,0,0,0,2
"Shanise, Cavitte-Spencer",2275.7990819701827,35.586076643967864,1,1,0,0,0,2
"Mequila, Stockinger",2314.7878970980046,18.78872255142778,1,1,0,0,0,1
"Destiny, Kellenberger",3717.9995913234366,41.01801030537609,1,1,0,0,1,2
"Danya, Reifsteck",3365.1547341200003,30.49097850058902,1,1,1,1,1,2
"Mariah, Zartman",2824.291353449967,42.08951859695513,0,1,0,0,0,2
"Jordain, Ho",4866.218294168717,20.781209900043905,0,0,1,0,0,1
"Gloria, Brown",2066.2346041245373,24.071953741566723,1,1,1,0,0,1
"Minnah, al-Javed",4235.266256769647,35.794497719270296,0,1,1,0,1,2
"Dakota, Valencia",4511.389613122115,36.074396776366186,0,1,0,0,1,2
"Joshua, Li",3752.9989042992484,35.78430079308348,1,0,0,0,0,1
"Tariff, Feaman",4458.280872484998,30.75059368584982,1,0,1,1,0,3
"Mathew, Burke",4399.296026714274,25.707953813782932,0,0,0,0,1,2
"Koral, Ephraim",2579.1210940897427,40.54439619243489,1,1,0,0,1,1
"Nalei, Ilaoa",2157.485845793357,48.95657658187731,1,1,0,0,0,1
"Andrew, Brooks",2400.1638327807427,22.393083578927914,0,0,0,0,0,2
"Casey, Cournoyer",2348.397633461119,19.83181643754387,1,1,1,0,1,1
"Taylor, Blea",4841.705514123851,55.38687089592218,0,0,0,0,1,3
"Young Woen, Berntsen",3804.913841262431,50.09692126519345,1,0,1,0,0,3
"Leah Frances, Phetchamphone",4170.11679018613,42.96743957861854,0,1,1,0,0,1
"Cierra, Mangual",3745.305123121102,34.150154000046086,0,1,1,0,1,2
"Dominic, Carter",3487.1166637874985,36.46353427553307,1,0,1,1,0,1
"Saalima, al-Reza",3527.7449005942176,39.26831605368013,0,1,1,0,1,2
"Sierra, Jackson",3667.592339402686,54.77443434183469,0,1,1,1,0,2
"Ian, Bruner",3375.101330485938,21.718099121917966,1,0,0,1,0,2
"Payne, Lopez",3790.6322053166537,30.683495778489572,0,0,1,0,1,0
"Joseph, Barth",2303.163579349922,48.782392833145366,0,0,0,1,0,2
"Sameera, al-Akhter",4200.828653327581,35.40220834468827,0,1,0,0,1,2
"Christopher, Collett",4276.282124176348,22.085508501859437,0,0,1,0,1,3
"Antwonn, Hunt",3830.9518085183986,20.374692819712244,1,0,0,1,0,1
"Cydney, Russell",3780.31065940416,57.863744424540684,0,1,1,0,1,2
"Lily, Skof",2930.4608093533257,35.59906936158944,0,1,1,0,0,2
"Kenyonna, Carpenter",2307.40806156161,22.449412302759225,1,1,0,0,0,2
"Terry, Vargas",3549.828532584109,27.873589923549332,1,0,0,0,0,3
"Mudrik, el-Abdi",3771.5233610539644,37.79348862199241,1,0,0,0,0,2
"Gemma, Manzo",2443.0495817525675,26.78405381958883,1,1,1,1,1,2
"Alyssa, Martinez",3883.7800925559095,56.884010922347336,1,1,1,0,1,2
"Lindsey, Gomez",2905.3509972017055,40.37289110115852,1,1,0,1,1,2
"Richard, Dilley",3642.1663821521024,19.42617802475014,0,0,1,0,1,2
"Morgan, Tran",3785.9102569293177,35.22293273853082,1,0,0,0,1,2
"Stephen, Narvais",5001.13549713796,43.13260835447507,0,0,0,0,1,2
"Yoonji Jennifer, Hanophy",4017.6990093781988,31.071196894040384,1,1,0,0,0,1
"Taylor, Barnes",3822.0901414208884,34.989534458523366,0,1,1,0,1,2
"Shelby, Carson",2232.458989506719,30.591111735283643,1,1,0,0,1,0
"Zachary, Villalobos",4936.063037998178,30.368470248133786,0,0,0,0,0,2
"Tarren, Cartwright",2961.5335346787365,36.11616075296143,1,0,0,0,1,1
"Sabreena, Morris",3442.0226039643753,49.0464360219037,1,1,0,0,1,2
"Tilden, Briseno",3107.8709492912976,61.84700445390708,0,0,0,0,1,1
"Ryan, Lindemann",4215.293467757369,51.267225846099635,0,0,0,0,1,1
"Elia, Medina",3886.2230840884213,38.3606497295142,0,1,1,0,1,0
"Alyssa, Cloud",2381.2000281786427,51.50439225845694,1,1,0,0,1,2
"John, Fogg-Laitinen",4097.577348459134,44.52028719775921,0,0,1,1,1,1
"Joshua, Jack",4246.2424956918185,37.00502990507424,1,0,1,0,1,3
"Steven, Bustamante",4714.889285920175,54.2979709976418,0,0,1,1,0,1
"Victoria, Klene",3870.936221303618,23.958726273283695,1,1,1,0,0,0
"Xavier, Lee",2086.66327391158,30.238425264307622,1,0,1,0,0,1
"Andrea, Escobedo",3617.986092632409,45.828540350028725,0,1,0,0,0,2
"Aquasia, Bolden",2187.8447517992695,50.73098673520552,0,1,0,0,1,1
"Eric, Holliday",3286.607275122459,26.89211614242839,0,0,1,0,1,2
"Elijah, Tyler",3076.790921019089,45.9254880334246,1,0,1,0,1,3
